X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,speed,course,hAcc,vAcc
-76.437163,36.793718,0,0,174,6.202274,2021/05/19 18:25:42+00,,,,,,,,,,,,,,,,,,,,,,0.319087,147.228195,1.185121,0.824141
-76.437163,36.793715,0,0,175,6.209043,2021/05/19 18:25:43+00,,,,,,,,,,,,,,,,,,,,,,0.347963,149.371109,1.176521,0.818972
-76.437162,36.793711,0,0,176,6.216659,2021/05/19 18:25:44+00,,,,,,,,,,,,,,,,,,,,,,0.379275,148.197647,1.168415,0.814105
-76.437162,36.793708,0,0,177,6.225183,2021/05/19 18:25:45+00,,,,,,,,,,,,,,,,,,,,,,0.412495,146.780167,1.161131,0.80971
-76.437161,36.793704,0,0,178,6.234663,2021/05/19 18:25:46+00,,,,,,,,,,,,,,,,,,,,,,0.447106,147.26564,1.154822,0.805849
-76.437159,36.7937,0,0,179,6.245141,2021/05/19 18:25:47+00,,,,,,,,,,,,,,,,,,,,,,0.482773,149.890839,1.149518,0.802516
-76.437157,36.793696,0,0,180,6.25665,2021/05/19 18:25:48+00,,,,,,,,,,,,,,,,,,,,,,0.518907,151.949921,1.145171,0.799676
-76.437155,36.793691,0,0,181,6.269204,2021/05/19 18:25:49+00,,,,,,,,,,,,,,,,,,,,,,0.55427,151.956161,1.141688,0.79728
-76.437152,36.793687,0,0,182,6.28278,2021/05/19 18:25:50+00,,,,,,,,,,,,,,,,,,,,,,0.586868,151.936691,1.138956,0.79528
-76.437148,36.793682,0,0,183,6.297308,2021/05/19 18:25:51+00,,,,,,,,,,,,,,,,,,,,,,0.61401,149.546585,1.136858,0.793629
-76.437145,36.793677,0,0,184,6.312653,2021/05/19 18:25:52+00,,,,,,,,,,,,,,,,,,,,,,0.632355,147.570328,1.135281,0.792289
-76.437141,36.793673,0,0,185,6.328596,2021/05/19 18:25:53+00,,,,,,,,,,,,,,,,,,,,,,0.637946,147.054977,1.134122,0.791218
-76.437137,36.793668,0,0,186,6.344823,2021/05/19 18:25:54+00,,,,,,,,,,,,,,,,,,,,,,0.629539,151.990982,1.133292,0.790381
-76.437132,36.793663,0,0,187,6.360958,2021/05/19 18:25:55+00,,,,,,,,,,,,,,,,,,,,,,0.609185,152.054504,1.132714,0.789742
-76.437128,36.793659,0,0,188,6.376636,2021/05/19 18:25:56+00,,,,,,,,,,,,,,,,,,,,,,0.579306,151.381866,1.132323,0.789267
-76.437125,36.793655,0,0,189,6.391547,2021/05/19 18:25:57+00,,,,,,,,,,,,,,,,,,,,,,0.542167,153.508469,1.132069,0.788924
-76.437121,36.793652,0,0,190,6.405442,2021/05/19 18:25:58+00,,,,,,,,,,,,,,,,,,,,,,0.499568,156.703751,1.131912,0.788689
-76.437118,36.793648,0,0,191,6.41812,2021/05/19 18:25:59+00,,,,,,,,,,,,,,,,,,,,,,0.453021,157.715317,1.131827,0.788544
-76.437115,36.793645,0,0,192,6.429419,2021/05/19 18:26:00+00,,,,,,,,,,,,,,,,,,,,,,0.403962,149.219559,1.131797,0.788476
-76.437112,36.793642,0,0,193,6.439203,2021/05/19 18:26:01+00,,,,,,,,,,,,,,,,,,,,,,0.353819,142.057022,1.131811,0.788476
-76.43711,36.79364,0,0,194,6.447375,2021/05/19 18:26:02+00,,,,,,,,,,,,,,,,,,,,,,0.304128,141.65242,1.131863,0.788538
-76.437109,36.793638,0,0,195,6.453875,2021/05/19 18:26:03+00,,,,,,,,,,,,,,,,,,,,,,0.256283,145.812775,1.131949,0.788657
-76.437108,36.793636,0,0,196,6.458683,2021/05/19 18:26:04+00,,,,,,,,,,,,,,,,,,,,,,0.21144,147.203079,1.132068,0.788829
-76.437107,36.793634,0,0,197,6.461807,2021/05/19 18:26:05+00,,,,,,,,,,,,,,,,,,,,,,0.170885,140.794052,1.132219,0.789052
-76.437107,36.793633,0,0,198,6.463274,2021/05/19 18:26:06+00,,,,,,,,,,,,,,,,,,,,,,0.136451,139.846497,1.132403,0.789326
-76.437107,36.793632,0,0,199,6.463122,2021/05/19 18:26:07+00,,,,,,,,,,,,,,,,,,,,,,0.111271,141.911102,1.132624,0.789653
-76.437108,36.793631,0,0,200,6.461395,2021/05/19 18:26:08+00,,,,,,,,,,,,,,,,,,,,,,0.099932,161.92099,1.132884,0.790038
-76.437109,36.79363,0,0,201,6.458145,2021/05/19 18:26:09+00,,,,,,,,,,,,,,,,,,,,,,0.105608,157.491333,1.133186,0.790479
-76.43711,36.79363,0,0,202,6.453427,2021/05/19 18:26:10+00,,,,,,,,,,,,,,,,,,,,,,0.126372,155.251541,1.133525,0.790974
-76.437112,36.793631,0,0,203,6.447301,2021/05/19 18:26:11+00,,,,,,,,,,,,,,,,,,,,,,0.158315,149.260559,1.133894,0.791508
-76.437113,36.793631,0,0,204,6.43984,2021/05/19 18:26:12+00,,,,,,,,,,,,,,,,,,,,,,0.199637,147.335342,1.134285,0.792072
-76.437115,36.793633,0,0,205,6.431131,2021/05/19 18:26:13+00,,,,,,,,,,,,,,,,,,,,,,0.249943,150.79718,1.134695,0.79266
-76.437117,36.793635,0,0,206,6.421267,2021/05/19 18:26:14+00,,,,,,,,,,,,,,,,,,,,,,0.308977,156.503113,1.135123,0.793273
-76.437119,36.793637,0,0,207,6.410339,2021/05/19 18:26:15+00,,,,,,,,,,,,,,,,,,,,,,0.376397,156.265579,1.135566,0.793905
-76.437122,36.79364,0,0,208,6.398453,2021/05/19 18:26:16+00,,,,,,,,,,,,,,,,,,,,,,0.451658,152.395493,1.136014,0.794544
-76.437124,36.793644,0,0,209,6.385732,2021/05/19 18:26:17+00,,,,,,,,,,,,,,,,,,,,,,0.534761,153.755722,1.136453,0.795169
-76.437127,36.793649,0,0,210,6.372317,2021/05/19 18:26:18+00,,,,,,,,,,,,,,,,,,,,,,0.626236,157.911896,1.136854,0.79574
-76.43713,36.793655,0,0,211,6.358356,2021/05/19 18:26:19+00,,,,,,,,,,,,,,,,,,,,,,0.726441,169.281891,1.137182,0.796206
-76.437133,36.793661,0,0,212,6.343996,2021/05/19 18:26:20+00,,,,,,,,,,,,,,,,,,,,,,0.835522,170.082077,1.137398,0.796514
-76.437137,36.793669,0,0,213,6.32938,2021/05/19 18:26:21+00,,,,,,,,,,,,,,,,,,,,,,0.952947,170.24086,1.137473,0.796621
-76.437141,36.793678,0,0,214,6.314662,2021/05/19 18:26:22+00,,,,,,,,,,,,,,,,,,,,,,1.077206,172.708817,1.137389,0.796502
-76.437145,36.793687,0,0,215,6.300032,2021/05/19 18:26:23+00,,,,,,,,,,,,,,,,,,,,,,1.205774,185.892792,1.137145,0.796155
-76.43715,36.793698,0,0,216,6.285748,2021/05/19 18:26:24+00,,,,,,,,,,,,,,,,,,,,,,1.335271,206.953903,1.136754,0.7956
-76.437156,36.79371,0,0,217,6.272158,2021/05/19 18:26:25+00,,,,,,,,,,,,,,,,,,,,,,1.462055,233.70752,1.136244,0.794876
-76.437162,36.793722,0,0,218,6.259718,2021/05/19 18:26:26+00,,,,,,,,,,,,,,,,,,,,,,1.5825,240.944977,1.135652,0.794034
-76.437169,36.793736,0,0,219,6.248989,2021/05/19 18:26:27+00,,,,,,,,,,,,,,,,,,,,,,1.693519,252.012009,1.135017,0.79313
-76.437177,36.79375,0,0,220,6.240616,2021/05/19 18:26:28+00,,,,,,,,,,,,,,,,,,,,,,1.793006,263.17984,1.134375,0.792218
-76.437185,36.793765,0,0,221,6.235288,2021/05/19 18:26:29+00,,,,,,,,,,,,,,,,,,,,,,1.879563,267.160339,1.133762,0.791346
-76.437195,36.793781,0,0,222,6.233697,2021/05/19 18:26:30+00,,,,,,,,,,,,,,,,,,,,,,1.952616,265.501007,1.133204,0.790553
-76.437204,36.793797,0,0,223,6.236498,2021/05/19 18:26:31+00,,,,,,,,,,,,,,,,,,,,,,2.012452,266.874176,1.132718,0.789862
-76.437215,36.793813,0,0,224,6.244259,2021/05/19 18:26:32+00,,,,,,,,,,,,,,,,,,,,,,2.059856,266.410095,1.132311,0.789283
-76.437226,36.79383,0,0,225,6.257426,2021/05/19 18:26:33+00,,,,,,,,,,,,,,,,,,,,,,2.095843,268.5979,1.13198,0.788815
-76.437238,36.793846,0,0,226,6.276274,2021/05/19 18:26:34+00,,,,,,,,,,,,,,,,,,,,,,2.121478,268.008301,1.131722,0.788449
-76.43725,36.793863,0,0,227,6.300874,2021/05/19 18:26:35+00,,,,,,,,,,,,,,,,,,,,,,2.137605,265.838135,1.131527,0.788173
-76.437262,36.793879,0,0,228,6.331074,2021/05/19 18:26:36+00,,,,,,,,,,,,,,,,,,,,,,2.144562,82.488983,1.131384,0.787971
-76.437275,36.793896,0,0,229,6.366488,2021/05/19 18:26:37+00,,,,,,,,,,,,,,,,,,,,,,2.142532,90.427567,1.131283,0.78783
-76.437289,36.793912,0,0,230,6.406507,2021/05/19 18:26:38+00,,,,,,,,,,,,,,,,,,,,,,2.131888,93.537849,1.131215,0.787734
-76.437302,36.793927,0,0,231,6.45033,2021/05/19 18:26:39+00,,,,,,,,,,,,,,,,,,,,,,2.113334,106.984833,1.13117,0.787671
-76.437315,36.793943,0,0,232,6.497027,2021/05/19 18:26:40+00,,,,,,,,,,,,,,,,,,,,,,2.087855,105.356003,1.131141,0.787631
-76.437328,36.793958,0,0,233,6.545625,2021/05/19 18:26:41+00,,,,,,,,,,,,,,,,,,,,,,2.056581,104.209747,1.131124,0.787606
-76.437341,36.793974,0,0,234,6.595165,2021/05/19 18:26:42+00,,,,,,,,,,,,,,,,,,,,,,2.020844,104.415619,1.131113,0.787592
-76.437354,36.793988,0,0,235,6.644756,2021/05/19 18:26:43+00,,,,,,,,,,,,,,,,,,,,,,1.981842,107.180397,1.131107,0.787583
-76.437366,36.794003,0,0,236,6.693605,2021/05/19 18:26:44+00,,,,,,,,,,,,,,,,,,,,,,1.940773,108.002739,1.131103,0.787578
-76.437378,36.794018,0,0,237,6.741043,2021/05/19 18:26:45+00,,,,,,,,,,,,,,,,,,,,,,1.899125,107.940384,1.131101,0.787575
-76.43739,36.794032,0,0,238,6.786521,2021/05/19 18:26:46+00,,,,,,,,,,,,,,,,,,,,,,1.858417,107.940384,1.131099,0.787572
-76.437401,36.794046,0,0,239,6.829627,2021/05/19 18:26:47+00,,,,,,,,,,,,,,,,,,,,,,1.81981,107.940384,1.131097,0.78757
-76.437411,36.79406,0,0,240,6.870078,2021/05/19 18:26:48+00,,,,,,,,,,,,,,,,,,,,,,1.784011,107.940384,1.131096,0.787567
-76.437421,36.794073,0,0,241,6.907717,2021/05/19 18:26:49+00,,,,,,,,,,,,,,,,,,,,,,1.751767,107.940384,1.131094,0.787565
-76.437431,36.794087,0,0,242,6.942498,2021/05/19 18:26:50+00,,,,,,,,,,,,,,,,,,,,,,1.723802,107.940384,1.131092,0.787562
-76.43744,36.794101,0,0,243,6.974466,2021/05/19 18:26:51+00,,,,,,,,,,,,,,,,,,,,,,1.700635,159.872665,1.13109,0.78756
-76.437448,36.794114,0,0,244,7.003744,2021/05/19 18:26:52+00,,,,,,,,,,,,,,,,,,,,,,1.682715,157.488815,1.131089,0.787557
-76.437457,36.794128,0,0,245,7.030506,2021/05/19 18:26:53+00,,,,,,,,,,,,,,,,,,,,,,1.670419,152.538132,1.131087,0.787555
-76.437465,36.794141,0,0,246,7.054966,2021/05/19 18:26:54+00,,,,,,,,,,,,,,,,,,,,,,1.663857,158.306717,1.131086,0.787553
-76.437472,36.794155,0,0,247,7.077376,2021/05/19 18:26:55+00,,,,,,,,,,,,,,,,,,,,,,1.662543,158.786499,1.131085,0.787552
-76.43748,36.794169,0,0,248,7.098035,2021/05/19 18:26:56+00,,,,,,,,,,,,,,,,,,,,,,1.665509,158.242325,1.131084,0.78755
-76.437487,36.794183,0,0,249,7.117285,2021/05/19 18:26:57+00,,,,,,,,,,,,,,,,,,,,,,1.671563,158.146622,1.131083,0.787549
-76.437494,36.794197,0,0,250,7.135507,2021/05/19 18:26:58+00,,,,,,,,,,,,,,,,,,,,,,1.679431,159.160995,1.131082,0.787548
-76.437501,36.794211,0,0,251,7.153096,2021/05/19 18:26:59+00,,,,,,,,,,,,,,,,,,,,,,1.68792,160.166412,1.131082,0.787548
-76.437507,36.794225,0,0,252,7.17044,2021/05/19 18:27:00+00,,,,,,,,,,,,,,,,,,,,,,1.696392,160.901382,1.131082,0.787547
-76.437514,36.794239,0,0,253,7.187893,2021/05/19 18:27:01+00,,,,,,,,,,,,,,,,,,,,,,1.704939,160.915924,1.131081,0.787547
-76.437521,36.794254,0,0,254,7.205763,2021/05/19 18:27:02+00,,,,,,,,,,,,,,,,,,,,,,1.713894,161.321167,1.131081,0.787547
-76.437528,36.794268,0,0,255,7.22432,2021/05/19 18:27:03+00,,,,,,,,,,,,,,,,,,,,,,1.723537,161.361343,1.131081,0.787547
-76.437535,36.794283,0,0,256,7.24381,2021/05/19 18:27:04+00,,,,,,,,,,,,,,,,,,,,,,1.734161,161.619263,1.131081,0.787546
-76.437543,36.794297,0,0,257,7.26444,2021/05/19 18:27:05+00,,,,,,,,,,,,,,,,,,,,,,1.746081,160.958969,1.131081,0.787546
-76.437551,36.794311,0,0,258,7.286361,2021/05/19 18:27:06+00,,,,,,,,,,,,,,,,,,,,,,1.75958,160.277451,1.131081,0.787546
-76.43756,36.794326,0,0,259,7.309649,2021/05/19 18:27:07+00,,,,,,,,,,,,,,,,,,,,,,1.774748,196.226135,1.131081,0.787546
-76.437569,36.79434,0,0,260,7.334302,2021/05/19 18:27:08+00,,,,,,,,,,,,,,,,,,,,,,1.791435,205.306656,1.131081,0.787546
-76.437578,36.794354,0,0,261,7.360232,2021/05/19 18:27:09+00,,,,,,,,,,,,,,,,,,,,,,1.80921,241.38913,1.131081,0.787546
-76.437589,36.794368,0,0,262,7.387263,2021/05/19 18:27:10+00,,,,,,,,,,,,,,,,,,,,,,1.827393,284.752502,1.131081,0.787546
-76.4376,36.794382,0,0,263,7.415125,2021/05/19 18:27:11+00,,,,,,,,,,,,,,,,,,,,,,1.845394,284.752502,1.131081,0.787546
-76.437611,36.794396,0,0,264,7.443469,2021/05/19 18:27:12+00,,,,,,,,,,,,,,,,,,,,,,1.862829,284.752502,1.131081,0.787546
-76.437624,36.79441,0,0,265,7.471872,2021/05/19 18:27:13+00,,,,,,,,,,,,,,,,,,,,,,1.879476,284.752502,1.131081,0.787546
-76.437637,36.794423,0,0,266,7.499861,2021/05/19 18:27:14+00,,,,,,,,,,,,,,,,,,,,,,1.895185,340.274811,1.131081,0.787546
-76.43765,36.794437,0,0,267,7.526936,2021/05/19 18:27:15+00,,,,,,,,,,,,,,,,,,,,,,1.909753,350.076874,1.131081,0.787546
-76.437665,36.794449,0,0,268,7.552596,2021/05/19 18:27:16+00,,,,,,,,,,,,,,,,,,,,,,1.922702,353.755493,1.131081,0.787546
-76.437679,36.794462,0,0,269,7.576358,2021/05/19 18:27:17+00,,,,,,,,,,,,,,,,,,,,,,1.933014,354.292694,1.131081,0.787546
-76.437694,36.794475,0,0,270,7.597768,2021/05/19 18:27:18+00,,,,,,,,,,,,,,,,,,,,,,1.939484,354.771271,1.131081,0.787546
-76.43771,36.794487,0,0,271,7.616415,2021/05/19 18:27:19+00,,,,,,,,,,,,,,,,,,,,,,1.941305,354.510956,1.131081,0.787546
-76.437726,36.794499,0,0,272,7.631927,2021/05/19 18:27:20+00,,,,,,,,,,,,,,,,,,,,,,1.938166,353.259979,1.131081,0.787546
-76.437742,36.79451,0,0,273,7.643969,2021/05/19 18:27:21+00,,,,,,,,,,,,,,,,,,,,,,1.930103,353.299347,1.131081,0.787546
-76.437759,36.794521,0,0,274,7.652253,2021/05/19 18:27:22+00,,,,,,,,,,,,,,,,,,,,,,1.917519,352.885315,1.131081,0.787546
-76.437776,36.794532,0,0,275,7.656561,2021/05/19 18:27:23+00,,,,,,,,,,,,,,,,,,,,,,1.901229,352.201019,1.131081,0.787546
-76.437792,36.794542,0,0,276,7.65677,2021/05/19 18:27:24+00,,,,,,,,,,,,,,,,,,,,,,1.882457,352.517395,1.131081,0.787546
-76.437809,36.794553,0,0,277,7.652872,2021/05/19 18:27:25+00,,,,,,,,,,,,,,,,,,,,,,1.862493,355.037445,1.131081,0.787546
-76.437826,36.794563,0,0,278,7.644966,2021/05/19 18:27:26+00,,,,,,,,,,,,,,,,,,,,,,1.84234,352.156189,1.131081,0.787546
-76.437842,36.794572,0,0,279,7.633249,2021/05/19 18:27:27+00,,,,,,,,,,,,,,,,,,,,,,1.82292,349.208679,1.131081,0.787546
-76.437859,36.794582,0,0,280,7.617992,2021/05/19 18:27:28+00,,,,,,,,,,,,,,,,,,,,,,1.805126,341.328094,1.131081,0.787546
-76.437875,36.794591,0,0,281,7.599519,2021/05/19 18:27:29+00,,,,,,,,,,,,,,,,,,,,,,1.789667,354.627808,1.131081,0.787546
-76.437892,36.7946,0,0,282,7.578184,2021/05/19 18:27:30+00,,,,,,,,,,,,,,,,,,,,,,1.776931,334.519165,1.131081,0.787546
-76.437908,36.794609,0,0,283,7.554356,2021/05/19 18:27:31+00,,,,,,,,,,,,,,,,,,,,,,1.766928,326.989441,1.131081,0.787546
-76.437924,36.794618,0,0,284,7.528411,2021/05/19 18:27:32+00,,,,,,,,,,,,,,,,,,,,,,1.759449,326.699219,1.13108,0.787546
-76.43794,36.794628,0,0,285,7.500725,2021/05/19 18:27:33+00,,,,,,,,,,,,,,,,,,,,,,1.754164,350.172821,1.131079,0.787546
-76.437957,36.794637,0,0,286,7.471678,2021/05/19 18:27:34+00,,,,,,,,,,,,,,,,,,,,,,1.750639,350.887421,1.131078,0.787545
-76.437973,36.794646,0,0,287,7.441649,2021/05/19 18:27:35+00,,,,,,,,,,,,,,,,,,,,,,1.748063,326.646454,1.131076,0.787545
-76.437989,36.794655,0,0,288,7.411031,2021/05/19 18:27:36+00,,,,,,,,,,,,,,,,,,,,,,1.745311,325.145508,1.131074,0.787544
-76.438005,36.794664,0,0,289,7.380231,2021/05/19 18:27:37+00,,,,,,,,,,,,,,,,,,,,,,1.741459,330.813446,1.13107,0.787542
-76.43802,36.794673,0,0,290,7.349674,2021/05/19 18:27:38+00,,,,,,,,,,,,,,,,,,,,,,1.735999,333.370636,1.131065,0.787541
-76.438036,36.794682,0,0,291,7.319779,2021/05/19 18:27:39+00,,,,,,,,,,,,,,,,,,,,,,1.728837,324.219299,1.131059,0.787538
-76.438052,36.794691,0,0,292,7.290932,2021/05/19 18:27:40+00,,,,,,,,,,,,,,,,,,,,,,1.72025,325.472565,1.131051,0.787535
-76.438067,36.7947,0,0,293,7.263474,2021/05/19 18:27:41+00,,,,,,,,,,,,,,,,,,,,,,1.710915,342.89447,1.131042,0.787531
-76.438083,36.794709,0,0,294,7.237692,2021/05/19 18:27:42+00,,,,,,,,,,,,,,,,,,,,,,1.701565,343.769653,1.131031,0.787527
-76.438098,36.794718,0,0,295,7.213821,2021/05/19 18:27:43+00,,,,,,,,,,,,,,,,,,,,,,1.692602,342.98172,1.131019,0.787522
-76.438114,36.794727,0,0,296,7.192037,2021/05/19 18:27:44+00,,,,,,,,,,,,,,,,,,,,,,1.68407,339.981628,1.131007,0.787518
-76.438129,36.794736,0,0,297,7.172451,2021/05/19 18:27:45+00,,,,,,,,,,,,,,,,,,,,,,1.675872,344.515991,1.130996,0.787513
-76.438144,36.794745,0,0,298,7.155102,2021/05/19 18:27:46+00,,,,,,,,,,,,,,,,,,,,,,1.667887,347.316193,1.130986,0.787509
-76.438159,36.794754,0,0,299,7.139947,2021/05/19 18:27:47+00,,,,,,,,,,,,,,,,,,,,,,1.659834,345.967133,1.130981,0.787507
-76.438174,36.794763,0,0,300,7.126885,2021/05/19 18:27:48+00,,,,,,,,,,,,,,,,,,,,,,1.651639,344.03775,1.130981,0.787508
-76.438189,36.794771,0,0,301,7.115771,2021/05/19 18:27:49+00,,,,,,,,,,,,,,,,,,,,,,1.643587,344.804016,1.130988,0.787511
-76.438203,36.79478,0,0,302,7.106443,2021/05/19 18:27:50+00,,,,,,,,,,,,,,,,,,,,,,1.635828,327.91864,1.131003,0.787518
-76.438218,36.794789,0,0,303,7.098733,2021/05/19 18:27:51+00,,,,,,,,,,,,,,,,,,,,,,1.628272,322.426727,1.131027,0.787529
-76.438233,36.794798,0,0,304,7.092476,2021/05/19 18:27:52+00,,,,,,,,,,,,,,,,,,,,,,1.620699,306.257294,1.131056,0.787543
-76.438247,36.794806,0,0,305,7.087512,2021/05/19 18:27:53+00,,,,,,,,,,,,,,,,,,,,,,1.612583,329.732666,1.131085,0.787557
-76.438262,36.794815,0,0,306,7.083684,2021/05/19 18:27:54+00,,,,,,,,,,,,,,,,,,,,,,1.603161,329.125763,1.131101,0.787566
-76.438277,36.794823,0,0,307,7.080848,2021/05/19 18:27:55+00,,,,,,,,,,,,,,,,,,,,,,1.591821,326.71463,1.131087,0.787564
-76.438291,36.794831,0,0,308,7.07886,2021/05/19 18:27:56+00,,,,,,,,,,,,,,,,,,,,,,1.578421,340.496643,1.131012,0.787538
-76.438305,36.79484,0,0,309,7.077592,2021/05/19 18:27:57+00,,,,,,,,,,,,,,,,,,,,,,1.563285,353.609497,1.130837,0.78747
-76.43832,36.794848,0,0,310,7.076926,2021/05/19 18:27:58+00,,,,,,,,,,,,,,,,,,,,,,1.547101,340.96814,1.130507,0.787339
-76.438334,36.794856,0,0,311,7.076762,2021/05/19 18:27:59+00,,,,,,,,,,,,,,,,,,,,,,1.530976,330.578064,1.129951,0.787115
-76.438348,36.794863,0,0,312,7.077016,2021/05/19 18:28:00+00,,,,,,,,,,,,,,,,,,,,,,1.516119,333.245453,1.129082,0.786761
-76.438362,36.794871,0,0,313,7.077631,2021/05/19 18:28:01+00,,,,,,,,,,,,,,,,,,,,,,1.503521,324.297302,1.127798,0.786234
-76.438376,36.794878,0,0,314,7.078569,2021/05/19 18:28:02+00,,,,,,,,,,,,,,,,,,,,,,1.494012,326.59137,1.125986,0.785489
-76.43839,36.794886,0,0,315,7.079818,2021/05/19 18:28:03+00,,,,,,,,,,,,,,,,,,,,,,1.488171,328.756531,1.123531,0.784478
-76.438404,36.794893,0,0,316,7.081396,2021/05/19 18:28:04+00,,,,,,,,,,,,,,,,,,,,,,1.485996,331.790649,1.120324,0.783158
-76.438418,36.794901,0,0,317,7.083356,2021/05/19 18:28:05+00,,,,,,,,,,,,,,,,,,,,,,1.486998,329.830505,1.116288,0.781502
-76.438432,36.794908,0,0,318,7.085791,2021/05/19 18:28:06+00,,,,,,,,,,,,,,,,,,,,,,1.490583,326.93277,1.111392,0.779504
-76.438446,36.794915,0,0,319,7.088828,2021/05/19 18:28:07+00,,,,,,,,,,,,,,,,,,,,,,1.496443,325.868774,1.105692,0.777198
-76.43846,36.794923,0,0,320,7.092626,2021/05/19 18:28:08+00,,,,,,,,,,,,,,,,,,,,,,1.504436,327.741577,1.09936,0.77467
-76.438474,36.79493,0,0,321,7.09736,2021/05/19 18:28:09+00,,,,,,,,,,,,,,,,,,,,,,1.514033,328.766724,1.092725,0.772076
-76.438489,36.794937,0,0,322,7.103194,2021/05/19 18:28:10+00,,,,,,,,,,,,,,,,,,,,,,1.524469,322.660034,1.086307,0.769653
-76.438503,36.794944,0,0,323,7.110272,2021/05/19 18:28:11+00,,,,,,,,,,,,,,,,,,,,,,1.535208,332.149872,1.080829,0.767723
-76.438518,36.794951,0,0,324,7.118711,2021/05/19 18:28:12+00,,,,,,,,,,,,,,,,,,,,,,1.545994,332.282257,1.077207,0.766685
-76.438533,36.794958,0,0,325,7.12861,2021/05/19 18:28:13+00,,,,,,,,,,,,,,,,,,,,,,1.556523,320.703247,1.07633,0.766919
-76.438549,36.794965,0,0,326,7.140081,2021/05/19 18:28:14+00,,,,,,,,,,,,,,,,,,,,,,1.566545,333.257019,1.078678,0.768612
-76.438564,36.794972,0,0,327,7.153256,2021/05/19 18:28:15+00,,,,,,,,,,,,,,,,,,,,,,1.576005,342.31662,1.084111,0.771664
-76.43858,36.794978,0,0,328,7.168284,2021/05/19 18:28:16+00,,,,,,,,,,,,,,,,,,,,,,1.585233,326.068268,1.091884,0.775699
-76.438595,36.794985,0,0,329,7.185301,2021/05/19 18:28:17+00,,,,,,,,,,,,,,,,,,,,,,1.594825,320.679718,1.100874,0.780171
-76.438611,36.794992,0,0,330,7.204377,2021/05/19 18:28:18+00,,,,,,,,,,,,,,,,,,,,,,1.605222,311.604431,1.110012,0.784555
-76.438627,36.794999,0,0,331,7.225493,2021/05/19 18:28:19+00,,,,,,,,,,,,,,,,,,,,,,1.616664,313.641235,1.118553,0.788495
-76.438643,36.795006,0,0,332,7.248522,2021/05/19 18:28:20+00,,,,,,,,,,,,,,,,,,,,,,1.629079,320.170868,1.126187,0.791876
-76.438659,36.795014,0,0,333,7.273221,2021/05/19 18:28:21+00,,,,,,,,,,,,,,,,,,,,,,1.642112,317.766235,1.133175,0.794921
-76.438675,36.795021,0,0,334,7.299246,2021/05/19 18:28:22+00,,,,,,,,,,,,,,,,,,,,,,1.655173,315.988953,1.140506,0.798326
-76.43869,36.795029,0,0,335,7.326192,2021/05/19 18:28:23+00,,,,,,,,,,,,,,,,,,,,,,1.667737,319.816162,1.150119,0.803421
-76.438706,36.795037,0,0,336,7.353636,2021/05/19 18:28:24+00,,,,,,,,,,,,,,,,,,,,,,1.679553,320.21347,1.165124,0.812352
-76.438722,36.795046,0,0,337,7.381176,2021/05/19 18:28:25+00,,,,,,,,,,,,,,,,,,,,,,1.69056,321.816376,1.189974,0.828222
-76.438737,36.795054,0,0,338,7.408474,2021/05/19 18:28:26+00,,,,,,,,,,,,,,,,,,,,,,1.700618,319.651459,1.23043,0.855086
-76.438753,36.795063,0,0,339,7.43529,2021/05/19 18:28:27+00,,,,,,,,,,,,,,,,,,,,,,1.70934,320.524994,1.293157,0.897684
-76.438763,36.79508,0,0,340,7.453564,2021/05/19 18:28:28+00,,,,,,,,,,,,,,,,,,,,,,1.805307,-1,1.232385,0.855677
-76.438772,36.795095,0,0,341,7.446707,2021/05/19 18:28:29+00,,,,,,,,,,,,,,,,,,,,,,1.801266,-1,1.191882,0.828227
-76.43878,36.795109,0,0,342,7.437384,2021/05/19 18:28:30+00,,,,,,,,,,,,,,,,,,,,,,1.793828,-1,1.169353,0.813206
-76.438788,36.795124,0,0,343,7.425519,2021/05/19 18:28:31+00,,,,,,,,,,,,,,,,,,,,,,1.782856,-1,1.158549,0.806189
-76.438796,36.795139,0,0,344,7.41119,2021/05/19 18:28:32+00,,,,,,,,,,,,,,,,,,,,,,1.768284,-1,1.154596,0.80377
-76.438803,36.795153,0,0,345,7.394614,2021/05/19 18:28:33+00,,,,,,,,,,,,,,,,,,,,,,1.750215,342.13974,1.154065,0.80358
-76.438811,36.795168,0,0,346,7.37612,2021/05/19 18:28:34+00,,,,,,,,,,,,,,,,,,,,,,1.72895,343.797028,1.154759,0.804124
-76.438818,36.795182,0,0,347,7.356112,2021/05/19 18:28:35+00,,,,,,,,,,,,,,,,,,,,,,1.70487,347.200195,1.15542,0.804568
-76.438825,36.795196,0,0,348,7.335055,2021/05/19 18:28:36+00,,,,,,,,,,,,,,,,,,,,,,1.678279,12.384202,1.155447,0.804526
-76.438832,36.79521,0,0,349,7.313444,2021/05/19 18:28:37+00,,,,,,,,,,,,,,,,,,,,,,1.649514,8.729845,1.154654,0.8039
-76.438839,36.795224,0,0,350,7.29179,2021/05/19 18:28:38+00,,,,,,,,,,,,,,,,,,,,,,1.619071,7.145123,1.153101,0.80275
